project_slug,cve_id,github_username,github_repository_name,commit,file,class,class_start,class_end,method,method_start,method_end,signature
hapifhir__org.hl7.fhir.core_CVE-2023-24057_5.6.91,CVE-2023-24057,hapifhir,org.hl7.fhir.core,b50aec59124416b7315a49220cfc3999223414cc,org.hl7.fhir.r5/src/main/java/org/hl7/fhir/r5/terminologies/TerminologyCacheManager.java,TerminologyCacheManager,32,150,initialize,61,81,void initialize()
hapifhir__org.hl7.fhir.core_CVE-2023-24057_5.6.91,CVE-2023-24057,hapifhir,org.hl7.fhir.core,b50aec59124416b7315a49220cfc3999223414cc,org.hl7.fhir.r5/src/main/java/org/hl7/fhir/r5/terminologies/TerminologyCacheManager.java,TerminologyCacheManager,32,150,unzip,97,109,"void unzip(InputStream,String)"
hapifhir__org.hl7.fhir.core_CVE-2023-24057_5.6.91,CVE-2023-24057,hapifhir,org.hl7.fhir.core,b50aec59124416b7315a49220cfc3999223414cc,org.hl7.fhir.utilities/src/main/java/org/hl7/fhir/utilities/npm/NpmPackage.java,NpmPackage,86,1203,readStream,394,443,"void readStream(InputStream,String,boolean)"
hapifhir__org.hl7.fhir.core_CVE-2023-24057_5.6.91,CVE-2023-24057,hapifhir,org.hl7.fhir.core,b50aec59124416b7315a49220cfc3999223414cc,org.hl7.fhir.utilities/src/main/java/org/hl7/fhir/utilities/npm/NpmPackage.java,NpmPackage,86,1203,fromPackage,384,385,"NpmPackage fromPackage(InputStream,String)"
hapifhir__org.hl7.fhir.core_CVE-2023-24057_5.6.91,CVE-2023-24057,hapifhir,org.hl7.fhir.core,b50aec59124416b7315a49220cfc3999223414cc,org.hl7.fhir.validation/src/main/java/org/hl7/fhir/validation/Scanner.java,Scanner,45,369,extractFile,359,366,"void extractFile(ZipInputStream,String)"
hapifhir__org.hl7.fhir.core_CVE-2023-24057_5.6.91,CVE-2023-24057,hapifhir,org.hl7.fhir.core,b50aec59124416b7315a49220cfc3999223414cc,org.hl7.fhir.validation/src/main/java/org/hl7/fhir/validation/Scanner.java,Scanner,45,369,genScanOutput,134,255,"void genScanOutput(String,List)"
hapifhir__org.hl7.fhir.core_CVE-2023-24057_5.6.91,CVE-2023-24057,hapifhir,org.hl7.fhir.core,b50aec59124416b7315a49220cfc3999223414cc,org.hl7.fhir.validation/src/main/java/org/hl7/fhir/validation/Scanner.java,Scanner,45,369,unzip,335,356,"void unzip(String,String)"
Graylog2__graylog2-server_CVE-2023-41044_5.1.2,CVE-2023-41044,Graylog2,graylog2-server,02b8792e6f4b829f0c1d87fcbf2d58b73458b938,graylog2-server/src/main/java/org/graylog2/rest/resources/system/debug/bundle/SupportBundleService.java,SupportBundleService,104,557,downloadBundle,502,511,"void downloadBundle(String,OutputStream)"
Graylog2__graylog2-server_CVE-2023-41044_5.1.2,CVE-2023-41044,Graylog2,graylog2-server,02b8792e6f4b829f0c1d87fcbf2d58b73458b938,graylog2-server/src/main/java/org/graylog2/rest/resources/system/debug/bundle/SupportBundleService.java,SupportBundleService,104,557,ensureFileWithinBundleDir,,,"void ensureFileWithinBundleDir(Path, String)"
Graylog2__graylog2-server_CVE-2023-41044_5.1.2,CVE-2023-41044,Graylog2,graylog2-server,02b8792e6f4b829f0c1d87fcbf2d58b73458b938,graylog2-server/src/main/java/org/graylog2/rest/resources/system/debug/bundle/SupportBundleService.java,SupportBundleService,104,557,deleteBundle,,,void deleteBundle(String)
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-cli/src/main/java/org/apache/sshd/cli/CliSupport.java,CliSupport,42,99,setupIoServiceFactory,99,168,"M setupIoServiceFactory(M,Map,PrintStream,PrintStream,String,IoConnector,SocketAddress,SocketAddress,IoConnector,SocketAddress,SocketAddress,Throwable,IoAcceptor,SocketAddress,SocketAddress,IoAcceptor,SocketAddress,SocketAddress,Throwable)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-cli/src/main/java/org/apache/sshd/cli/client/SshClientCliSupport.java,SshClientCliSupport,84,602,setupMacs,552,570,"List setupMacs(String,String,List,PrintStream)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-cli/src/main/java/org/apache/sshd/cli/client/SshClientCliSupport.java,SshClientCliSupport,84,602,setupServerKeyVerifier,418,455,"ServerKeyVerifier setupServerKeyVerifier(ClientAuthenticationManager,Map,BufferedReader,PrintStream,PrintStream)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-cli/src/main/java/org/apache/sshd/cli/client/SshClientCliSupport.java,SshClientCliSupport,84,602,setupClientSession,107,256,"ClientSession setupClientSession(String,BufferedReader,PrintStream,PrintStream,String)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-cli/src/main/java/org/apache/sshd/cli/client/SshClientCliSupport.java,SshClientCliSupport,84,602,setupCompressions,508,520,"List setupCompressions(PropertyResolver,PrintStream)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-cli/src/main/java/org/apache/sshd/cli/client/SshKeyScanMain.java,SshKeyScanMain,91,734,initializeScanner,711,729,"S initializeScanner(S,Collection)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-cli/src/main/java/org/apache/sshd/cli/server/SshServerCliSupport.java,SshServerCliSupport,69,193,resolveServerSubsystems,146,190,"List resolveServerSubsystems(PrintStream,PropertyResolver)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-cli/src/main/java/org/apache/sshd/cli/server/SshServerMain.java,SshServerMain,50,57,main,57,196,void main(String)
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-cli/src/test/java/org/apache/sshd/cli/server/SshFsMounter.java,SshFsMounter,66,251,main,251,334,void main(String)
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystem.java,RootedFileSystem,36,98,getFileStores,93,94,Iterable getFileStores()
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,unroot,453,460,Path unroot(Path)
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,newDirectoryStream,196,199,"DirectoryStream newDirectoryStream(Path,DirectoryStream)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,resolveLocalPath,468,502,Path resolveLocalPath(RootedPath)
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,root,202,211,"DirectoryStream root(RootedFileSystem,DirectoryStream)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,readSymbolicLink,292,300,Path readSymbolicLink(Path)
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,getFileSystem,347,380,RootedFileSystem getFileSystem(Path)
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,isHidden,334,337,boolean isHidden(Path)
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,newOutputStream,164,167,"OutputStream newOutputStream(Path,OpenOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,copy,304,311,"void copy(Path,Path,CopyOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,deleteIfExists,282,288,boolean deleteIfExists(Path)
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/main/java/org/apache/sshd/common/file/util/BaseFileSystem.java,BaseFileSystem,40,256,getPath,79,112,"T getPath(String,String)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/main/java/org/apache/sshd/common/file/util/BaseFileSystem.java,BaseFileSystem,40,256,getPathMatcher,125,152,PathMatcher getPathMatcher(String)
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/main/java/org/apache/sshd/common/util/io/IoUtils.java,IoUtils,63,633,read,471,484,"int read(InputStream,byte,int,int)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/main/java/org/apache/sshd/common/util/io/IoUtils.java,IoUtils,63,633,checkFileExists,396,414,"Boolean checkFileExists(Path,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/test/java/org/apache/sshd/common/file/root/RootedFileSystemProviderTest.java,RootedFileSystemProviderTest,60,254,testRoot,78,83,void testRoot()
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/test/java/org/apache/sshd/common/file/root/RootedFileSystemProviderTest.java,FileHelper,254,330,readFile,304,309,byte readFile(Path)
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/test/java/org/apache/sshd/common/file/root/RootedFileSystemProviderTest.java,RootedFileSystemProviderTest,60,254,testMkdir,88,90,void testMkdir()
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-common/src/test/java/org/apache/sshd/util/test/CommonTestSupportUtils.java,CommonTestSupportUtils,82,650,deleteRecursive,497,523,"Path deleteRecursive(Path,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/client/fs/SftpFileSystemProvider.java,SftpFileSystemProvider,112,1445,move,700,758,"void move(Path,Path,CopyOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/client/fs/SftpFileSystemProvider.java,SftpFileSystemProvider,112,1445,copy,623,694,"void copy(Path,Path,CopyOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,writeDirEntry,2292,2318,"void writeDirEntry(int,DirectoryHandle,Map,Buffer,int,Path,String,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,handleUnknownStatusFileAttributes,2418,2435,"NavigableMap handleUnknownStatusFileAttributes(Path,int,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doRemoveDirectory,1577,1590,"void doRemoveDirectory(int,String,boolean)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,setFileAttributes,2643,2706,"void setFileAttributes(Path,Map,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doStat,1399,1413,"Map doStat(int,String,int)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,getAttributes,2413,2415,"NavigableMap getAttributes(Path,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doFStat,683,699,"void doFStat(Buffer,int)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doLStat,636,650,"Map doLStat(int,String,int)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doRealPath,1416,1512,"void doRealPath(Buffer,int)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,resolveReportedFileAttributes,2454,2480,"NavigableMap resolveReportedFileAttributes(Path,int,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doSetStat,668,680,"void doSetStat(int,String,int,String,Map,Boolean)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doMakeDirectory,1631,1670,"void doMakeDirectory(int,String,Map,boolean)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doSetStat,653,665,"void doSetStat(Buffer,int,String,int,Boolean)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doRemove,1673,1685,"void doRemove(Buffer,int)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doRemoveDirectory,1564,1574,"void doRemoveDirectory(Buffer,int)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,signalRemovalPreConditionFailure,1716,1728,"E signalRemovalPreConditionFailure(int,String,Path,E,boolean)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,getLongName,2321,2324,"String getLongName(Path,String,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,validateRealPath,1556,1561,"SimpleImmutableEntry validateRealPath(int,String,Path,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doRemoveFile,1688,1713,"void doRemoveFile(int,String,boolean)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/SftpSubsystem.java,SftpSubsystem,90,1062,doReadDir,656,745,"void doReadDir(Buffer,int)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/SftpSubsystem.java,SftpSubsystem,90,1062,doWrite,815,852,"void doWrite(int,String,long,int,byte,int,int)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/SftpSubsystem.java,SftpSubsystem,90,1062,doFStat,799,811,"Map doFStat(int,String,int)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/SftpSubsystem.java,SftpSubsystem,90,1062,doOpenDir,749,780,"String doOpenDir(int,String,Path,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0;a61e93035f06bff8fc622ad94870fb773d48b9f0;c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/test/java/org/apache/sshd/sftp/client/SftpTest.java,SftpTest,125,1718,testSftpFileSystemAccessor,689,771,"void testSftpFileSystemAccessor(SftpSubsystemProxy,FileHandle,Path,String,Set,FileAttribute,SftpSubsystemProxy,DirectoryHandle,Path,String)"
